Planet Id,Region Id,Constellation Id,System Id,Planet Name,Planet Type Id
40016868,10000003,20000037,30000267,0J3L-V III,2
40016869,10000003,20000037,30000267,0J3L-V IV,2
40016870,10000003,20000037,30000267,0J3L-V V,5
40016872,10000003,20000037,30000267,0J3L-V VI,3
40016874,10000003,20000037,30000267,0J3L-V VII,2
40016877,10000003,20000037,30000267,0J3L-V VIII,7
40016883,10000003,20000037,30000267,0J3L-V IX,4
40016891,10000003,20000037,30000267,0J3L-V X,4
40016895,10000003,20000037,30000267,0J3L-V XI,4
40016902,10000003,20000037,30000267,0J3L-V XII,7
40016906,10000003,20000037,30000267,0J3L-V XIII,7
40016911,10000003,20000038,30000268,H-NOU5 I,2
40016912,10000003,20000038,30000268,H-NOU5 II,2
40016914,10000003,20000038,30000268,H-NOU5 III,2
40016916,10000003,20000038,30000268,H-NOU5 IV,1
40016917,10000003,20000038,30000268,H-NOU5 V,3
40016919,10000003,20000038,30000268,H-NOU5 VI,7
40016923,10000003,20000038,30000268,H-NOU5 VII,3
40016926,10000003,20000038,30000268,H-NOU5 VIII,1
40016929,10000003,20000038,30000268,H-NOU5 IX,4
40016938,10000003,20000038,30000268,H-NOU5 X,2
40016940,10000003,20000038,30000268,H-NOU5 XI,4
40016973,10000003,20000038,30000269,KX-2UI I,2
40016974,10000003,20000038,30000269,KX-2UI II,7
40016977,10000003,20000038,30000269,KX-2UI III,5
40016978,10000003,20000038,30000269,KX-2UI IV,2
40016982,10000003,20000038,30000269,KX-2UI V,2
40016985,10000003,20000038,30000269,KX-2UI VI,2
40016989,10000003,20000038,30000269,KX-2UI VII,4
40016998,10000003,20000038,30000269,KX-2UI VIII,8
40017000,10000003,20000038,30000269,KX-2UI IX,1
40017004,10000003,20000038,30000269,KX-2UI X,2
40017010,10000003,20000038,30000270,MO-FIF I,2
40017011,10000003,20000038,30000270,MO-FIF II,2
40017012,10000003,20000038,30000270,MO-FIF III,3
40017013,10000003,20000038,30000270,MO-FIF IV,3
40017017,10000003,20000038,30000270,MO-FIF V,2
40017019,10000003,20000038,30000270,MO-FIF VI,2
40017022,10000003,20000038,30000270,MO-FIF VII,3
40017023,10000003,20000038,30000270,MO-FIF VIII,1
40017026,10000003,20000038,30000270,MO-FIF IX,1
40017030,10000003,20000038,30000271,97-M96 I,2
40017032,10000003,20000038,30000271,97-M96 II,2
40017034,10000003,20000038,30000271,97-M96 III,3
40017037,10000003,20000038,30000271,97-M96 IV,2
40017040,10000003,20000038,30000271,97-M96 V,7
40017043,10000003,20000038,30000271,97-M96 VI,7
40017047,10000003,20000038,30000271,97-M96 VII,4
40017060,10000003,20000038,30000271,97-M96 VIII,4
40017093,10000003,20000038,30000272,MA-XAP I,2
40017094,10000003,20000038,30000272,MA-XAP II,2
40017096,10000003,20000038,30000272,MA-XAP III,2
40017098,10000003,20000038,30000272,MA-XAP IV,1
40017101,10000003,20000038,30000272,MA-XAP V,4
40017109,10000003,20000038,30000272,MA-XAP VI,4
40017127,10000003,20000038,30000272,MA-XAP VII,4
40017152,10000003,20000038,30000272,MA-XAP VIII,6
40017161,10000003,20000038,30000273,C-J7CR I,5
40017162,10000003,20000038,30000273,C-J7CR II,2
40017164,10000003,20000038,30000273,C-J7CR III,7
40017166,10000003,20000038,30000273,C-J7CR IV,4
40017172,10000003,20000038,30000273,C-J7CR V,5
40017173,10000003,20000038,30000273,C-J7CR VI,1
40017176,10000003,20000038,30000273,C-J7CR VII,7
40017178,10000003,20000038,30000273,C-J7CR VIII,4
40017200,10000003,20000038,30000273,C-J7CR IX,4
40017205,10000003,20000038,30000273,C-J7CR X,2
40017210,10000003,20000039,30000274,Q-EHMJ I,5
40017212,10000003,20000039,30000274,Q-EHMJ II,2
40017213,10000003,20000039,30000274,Q-EHMJ III,5
40017215,10000003,20000039,30000274,Q-EHMJ IV,4
40017234,10000003,20000039,30000274,Q-EHMJ V,1
40017236,10000003,20000039,30000274,Q-EHMJ VI,7
40017240,10000003,20000039,30000274,Q-EHMJ VII,4
40017258,10000003,20000039,30000274,Q-EHMJ VIII,6
40017275,10000003,20000039,30000274,Q-EHMJ IX,2
40017278,10000003,20000039,30000275,XSQ-TF I,2
40017280,10000003,20000039,30000275,XSQ-TF II,1
40017282,10000003,20000039,30000275,XSQ-TF III,7
40017284,10000003,20000039,30000275,XSQ-TF IV,4
40017290,10000003,20000039,30000275,XSQ-TF V,4
40017295,10000003,20000039,30000275,XSQ-TF VI,4
40017316,10000003,20000039,30000275,XSQ-TF VII,4
40017341,10000003,20000039,30000275,XSQ-TF VIII,1
40017346,10000003,20000039,30000275,XSQ-TF IX,4
40017372,10000003,20000039,30000275,XSQ-TF X,6
40017399,10000003,20000039,30000275,XSQ-TF XI,5
40017404,10000003,20000039,30000275,XSQ-TF XII,3
40017407,10000003,20000039,30000276,H-1EOH I,5
40017408,10000003,20000039,30000276,H-1EOH II,2
40017409,10000003,20000039,30000276,H-1EOH III,2
40017410,10000003,20000039,30000276,H-1EOH IV,2
40017412,10000003,20000039,30000276,H-1EOH V,5
40017414,10000003,20000039,30000276,H-1EOH VI,1
40017417,10000003,20000039,30000276,H-1EOH VII,1
40017421,10000003,20000039,30000276,H-1EOH VIII,2
40017426,10000003,20000039,30000277,IR-DYY I,2
40017428,10000003,20000039,30000277,IR-DYY II,1
40017430,10000003,20000039,30000277,IR-DYY III,7
40017433,10000003,20000039,30000277,IR-DYY IV,3
40017437,10000003,20000039,30000277,IR-DYY V,4
40017442,10000003,20000039,30000277,IR-DYY VI,4
40017455,10000003,20000039,30000278,C-DHON I,2
40017457,10000003,20000039,30000278,C-DHON II,2
40017458,10000003,20000039,30000278,C-DHON III,2
40017460,10000003,20000039,30000278,C-DHON IV,7
40017462,10000003,20000039,30000278,C-DHON V,1
40017465,10000003,20000039,30000278,C-DHON VI,4
40017476,10000003,20000039,30000278,C-DHON VII,4
40017485,10000003,20000039,30000278,C-DHON VIII,4
40017495,10000003,20000039,30000279,F-D49D I,2
40017497,10000003,20000039,30000279,F-D49D II,2
40017498,10000003,20000039,30000279,F-D49D III,1
40017501,10000003,20000039,30000279,F-D49D IV,2
40017506,10000003,20000039,30000279,F-D49D V,2
40017508,10000003,20000039,30000279,F-D49D VI,3
40017512,10000003,20000039,30000279,F-D49D VII,4
40017531,10000003,20000039,30000279,F-D49D VIII,1
40017535,10000003,20000039,30000279,F-D49D IX,4
40017540,10000003,20000039,30000279,F-D49D X,4
40017556,10000003,20000039,30000279,F-D49D XI,2
40017560,10000003,20000040,30000280,MQ-O27 I,2
40017561,10000003,20000040,30000280,MQ-O27 II,2
40017562,10000003,20000040,30000280,MQ-O27 III,5
40017564,10000003,20000040,30000280,MQ-O27 IV,7
40017568,10000003,20000040,30000280,MQ-O27 V,4
40017591,10000003,20000040,30000280,MQ-O27 VI,4
40017595,10000003,20000040,30000280,MQ-O27 VII,2
40017600,10000003,20000040,30000281,H-EY0P I,8
40017601,10000003,20000040,30000281,H-EY0P II,2
40017602,10000003,20000040,30000281,H-EY0P III,2
40017605,10000003,20000040,30000281,H-EY0P IV,5
40017607,10000003,20000040,30000281,H-EY0P V,2
40017610,10000003,20000040,30000281,H-EY0P VI,1
40017612,10000003,20000040,30000281,H-EY0P VII,7
40017619,10000003,20000040,30000282,UNAG-6 I,2
40017621,10000003,20000040,30000282,UNAG-6 II,2
40017624,10000003,20000040,30000282,UNAG-6 III,2
40017627,10000003,20000040,30000282,UNAG-6 IV,7
40017630,10000003,20000040,30000282,UNAG-6 V,2
40017632,10000003,20000040,30000282,UNAG-6 VI,1
40017635,10000003,20000040,30000282,UNAG-6 VII,1
40017638,10000003,20000040,30000282,UNAG-6 VIII,4
40017655,10000003,20000040,30000282,UNAG-6 IX,4
40017679,10000003,20000040,30000282,UNAG-6 X,4
40017707,10000003,20000040,30000283,E-SCTX I,2
40017709,10000003,20000040,30000283,E-SCTX II,2
40017711,10000003,20000040,30000283,E-SCTX III,4
40017715,10000003,20000040,30000283,E-SCTX IV,4
40017736,10000003,20000040,30000283,E-SCTX V,4
40017754,10000003,20000040,30000283,E-SCTX VI,4
40017773,10000003,20000040,30000283,E-SCTX VII,4
40017798,10000003,20000040,30000283,E-SCTX VIII,6
40017823,10000003,20000040,30000283,E-SCTX IX,7
40017827,10000003,20000040,30000284,S6QX-N I,5
40017829,10000003,20000040,30000284,S6QX-N II,4
40017846,10000003,20000040,30000284,S6QX-N III,4
40017851,10000003,20000040,30000284,S6QX-N IV,4
40017876,10000003,20000040,30000284,S6QX-N V,4
40017903,10000003,20000040,30000284,S6QX-N VI,6
40017908,10000003,20000040,30000284,S6QX-N VII,2
40017915,10000003,20000040,30000285,IT-YAU I,8
40017917,10000003,20000040,30000285,IT-YAU II,5
40017919,10000003,20000040,30000285,IT-YAU III,1
40017921,10000003,20000040,30000285,IT-YAU IV,2
40017924,10000003,20000040,30000285,IT-YAU V,2
40017927,10000003,20000040,30000285,IT-YAU VI,1
40017931,10000003,20000040,30000285,IT-YAU VII,4
40017937,10000003,20000040,30000285,IT-YAU VIII,4
40017945,10000003,20000040,30000285,IT-YAU IX,4
40017962,10000003,20000040,30000285,IT-YAU X,2
40017967,10000003,20000040,30000286,1VK-6B I,2
40017968,10000003,20000040,30000286,1VK-6B II,1
40017971,10000003,20000040,30000286,1VK-6B III,8
40017972,10000003,20000040,30000286,1VK-6B IV,1
40017978,10000003,20000040,30000287,7-PO3P I,2
40017980,10000003,20000040,30000287,7-PO3P II,2
40017982,10000003,20000040,30000287,7-PO3P III,1
40017984,10000003,20000040,30000287,7-PO3P IV,7
40017987,10000003,20000040,30000287,7-PO3P V,4
40017994,10000003,20000040,30000287,7-PO3P VI,4
40018012,10000003,20000040,30000287,7-PO3P VII,4
40018033,10000003,20000040,30000287,7-PO3P VIII,4
40018057,10000003,20000040,30000287,7-PO3P IX,6
40018063,10000003,20000040,30000288,1W-0KS I,2
40018064,10000003,20000040,30000288,1W-0KS II,5
40018066,10000003,20000040,30000288,1W-0KS III,7
40018068,10000003,20000040,30000288,1W-0KS IV,4
40018089,10000003,20000040,30000288,1W-0KS V,4
40018108,10000003,20000040,30000288,1W-0KS VI,4
40018134,10000003,20000040,30000288,1W-0KS VII,5
40018139,10000003,20000041,30000289,669-IX I,5
40018140,10000003,20000041,30000289,669-IX II,2
40018141,10000003,20000041,30000289,669-IX III,2
40018143,10000003,20000041,30000289,669-IX IV,2
40018146,10000003,20000041,30000289,669-IX V,4
40018150,10000003,20000041,30000289,669-IX VI,1
40018153,10000003,20000041,30000289,669-IX VII,4
40018162,10000003,20000041,30000289,669-IX VIII,4
40018185,10000003,20000041,30000289,669-IX IX,6
40018190,10000003,20000041,30000290,0R-F2F I,2
40018191,10000003,20000041,30000290,0R-F2F II,7
40018193,10000003,20000041,30000290,0R-F2F III,3
40018196,10000003,20000041,30000290,0R-F2F IV,1
40018199,10000003,20000041,30000290,0R-F2F V,1
40018201,10000003,20000041,30000290,0R-F2F VI,1
40018204,10000003,20000041,30000290,0R-F2F VII,5
40018205,10000003,20000041,30000290,0R-F2F VIII,1
40018210,10000003,20000041,30000291,R-P7KL I,2
40018212,10000003,20000041,30000291,R-P7KL II,1
40018214,10000003,20000041,30000291,R-P7KL III,2
40018216,10000003,20000041,30000291,R-P7KL IV,4
40018220,10000003,20000041,30000291,R-P7KL V,4
40018247,10000003,20000041,30000291,R-P7KL VI,4
40018266,10000003,20000041,30000291,R-P7KL VII,4
40018292,10000003,20000041,30000291,R-P7KL VIII,6
40018299,10000003,20000041,30000292,2DWM-2 I,2
40018300,10000003,20000041,30000292,2DWM-2 II,1
40018302,10000003,20000041,30000292,2DWM-2 III,1
40018304,10000003,20000041,30000292,2DWM-2 IV,4
40018321,10000003,20000041,30000292,2DWM-2 V,4
40018345,10000003,20000041,30000292,2DWM-2 VI,3
40018348,10000003,20000041,30000292,2DWM-2 VII,2
40018353,10000003,20000041,30000292,2DWM-2 VIII,2
40018358,10000003,20000041,30000293,XF-PWO I,5
40018359,10000003,20000041,30000293,XF-PWO II,2
40018360,10000003,20000041,30000293,XF-PWO III,1
40018362,10000003,20000041,30000293,XF-PWO IV,1
40018365,10000003,20000041,30000293,XF-PWO V,4
40018371,10000003,20000041,30000293,XF-PWO VI,4
40018380,10000003,20000041,30000293,XF-PWO VII,2
40018385,10000003,20000041,30000293,XF-PWO VIII,6
40018415,10000003,20000041,30000294,1N-FJ8 I,2
40018416,10000003,20000041,30000294,1N-FJ8 II,2
40018417,10000003,20000041,30000294,1N-FJ8 III,7
40018419,10000003,20000041,30000294,1N-FJ8 IV,2
40018421,10000003,20000041,30000294,1N-FJ8 V,3
40018422,10000003,20000041,30000294,1N-FJ8 VI,4
40018443,10000003,20000041,30000294,1N-FJ8 VII,4
40018463,10000003,20000041,30000294,1N-FJ8 VIII,4
40018493,10000003,20000041,30000294,1N-FJ8 IX,6
40018499,10000003,20000042,30000295,VI2K-J I,7
40018501,10000003,20000042,30000295,VI2K-J II,2
40018503,10000003,20000042,30000295,VI2K-J III,5
40018505,10000003,20000042,30000295,VI2K-J IV,1
40018508,10000003,20000042,30000295,VI2K-J V,1
40018512,10000003,20000042,30000295,VI2K-J VI,4
40018535,10000003,20000042,30000295,VI2K-J VII,4
40018562,10000003,20000042,30000295,VI2K-J VIII,4
40018590,10000003,20000042,30000295,VI2K-J IX,2
40018594,10000003,20000042,30000296,ZLZ-1Z I,2
40018595,10000003,20000042,30000296,ZLZ-1Z II,2
40018596,10000003,20000042,30000296,ZLZ-1Z III,1
40018598,10000003,20000042,30000296,ZLZ-1Z IV,4
40018615,10000003,20000042,30000296,ZLZ-1Z V,4
40018634,10000003,20000042,30000296,ZLZ-1Z VI,4
40018657,10000003,20000042,30000296,ZLZ-1Z VII,1
40018660,10000003,20000042,30000296,ZLZ-1Z VIII,6
40018698,10000003,20000042,30000297,6Y-WRK I,2
40018699,10000003,20000042,30000297,6Y-WRK II,7
40018700,10000003,20000042,30000297,6Y-WRK III,3
40018701,10000003,20000042,30000297,6Y-WRK IV,2
40018702,10000003,20000042,30000297,6Y-WRK V,4
40018713,10000003,20000042,30000297,6Y-WRK VI,5
40018717,10000003,20000042,30000297,6Y-WRK VII,4
40018721,10000003,20000042,30000297,6Y-WRK VIII,1
40018725,10000003,20000042,30000297,6Y-WRK IX,1
40018729,10000003,20000042,30000297,6Y-WRK X,3
40018730,10000003,20000042,30000297,6Y-WRK XI,1
40018734,10000003,20000042,30000297,6Y-WRK XII,6
40018743,10000003,20000042,30000298,RVCZ-C I,2
40018744,10000003,20000042,30000298,RVCZ-C II,1
40018746,10000003,20000042,30000298,RVCZ-C III,1
40018750,10000003,20000042,30000298,RVCZ-C IV,4
40018754,10000003,20000042,30000298,RVCZ-C V,4
40018778,10000003,20000042,30000298,RVCZ-C VI,1
40018784,10000003,20000042,30000299,5T-KM3 I,2
40018786,10000003,20000042,30000299,5T-KM3 II,2
40018788,10000003,20000042,30000299,5T-KM3 III,5
40018791,10000003,20000042,30000299,5T-KM3 IV,5
40018792,10000003,20000042,30000299,5T-KM3 V,4
40018796,10000003,20000042,30000299,5T-KM3 VI,1
40018800,10000003,20000042,30000299,5T-KM3 VII,4
40018825,10000003,20000042,30000299,5T-KM3 VIII,4
40018831,10000003,20000042,30000299,5T-KM3 IX,5
40018835,10000003,20000042,30000299,5T-KM3 X,3
40018837,10000003,20000042,30000300,LS9B-9 I,5
40018839,10000003,20000042,30000300,LS9B-9 II,7
40018841,10000003,20000042,30000300,LS9B-9 III,4
40018855,10000003,20000042,30000300,LS9B-9 IV,1
40018858,10000003,20000042,30000300,LS9B-9 V,1
40018861,10000003,20000042,30000300,LS9B-9 VI,4
40018885,10000003,20000042,30000300,LS9B-9 VII,6
40018916,10000003,20000042,30000300,LS9B-9 VIII,3
40018920,10000003,20000042,30000300,LS9B-9 IX,3
40018923,10000003,20000043,30000301,1-GBBP I,2
40018925,10000003,20000043,30000301,1-GBBP II,2
40018928,10000003,20000043,30000301,1-GBBP III,2
40018930,10000003,20000043,30000301,1-GBBP IV,4
40018936,10000003,20000043,30000301,1-GBBP V,4
40018940,10000003,20000043,30000301,1-GBBP VI,7
40018943,10000003,20000043,30000301,1-GBBP VII,1
40018947,10000003,20000043,30000301,1-GBBP VIII,2
40018951,10000003,20000043,30000302,C-FP70 I,2
40018953,10000003,20000043,30000302,C-FP70 II,5
40018955,10000003,20000043,30000302,C-FP70 III,7
40018957,10000003,20000043,30000302,C-FP70 IV,3
40018959,10000003,20000043,30000302,C-FP70 V,2
40018961,10000003,20000043,30000302,C-FP70 VI,4
40018970,10000003,20000043,30000302,C-FP70 VII,4
40018987,10000003,20000043,30000302,C-FP70 VIII,4
40019018,10000003,20000043,30000302,C-FP70 IX,4
40019028,10000003,20000043,30000302,C-FP70 X,2
40019032,10000003,20000043,30000302,C-FP70 XI,6
40019037,10000003,20000043,30000303,T-ZWA1 I,5
40019038,10000003,20000043,30000303,T-ZWA1 II,2
40019041,10000003,20000043,30000303,T-ZWA1 III,8
40019043,10000003,20000043,30000303,T-ZWA1 IV,8
40019046,10000003,20000043,30000303,T-ZWA1 V,8
40019049,10000003,20000043,30000303,T-ZWA1 VI,4
40019067,10000003,20000043,30000303,T-ZWA1 VII,2
40019070,10000003,20000043,30000303,T-ZWA1 VIII,4
40019097,10000003,20000043,30000303,T-ZWA1 IX,7
40019102,10000003,20000043,30000303,T-ZWA1 X,2
40019105,10000003,20000043,30000304,ZA0L-U I,5
40019107,10000003,20000043,30000304,ZA0L-U II,2
40019108,10000003,20000043,30000304,ZA0L-U III,2
40019109,10000003,20000043,30000304,ZA0L-U IV,4
40019126,10000003,20000043,30000304,ZA0L-U V,4
40019145,10000003,20000043,30000304,ZA0L-U VI,4
40019172,10000003,20000043,30000304,ZA0L-U VII,6
40019178,10000003,20000043,30000304,ZA0L-U VIII,8
40019183,10000003,20000043,30000305,G96R-F I,5
40019184,10000003,20000043,30000305,G96R-F II,2
40019186,10000003,20000043,30000305,G96R-F III,3
40019188,10000003,20000043,30000305,G96R-F IV,1
40019191,10000003,20000043,30000305,G96R-F V,3
40019194,10000003,20000043,30000305,G96R-F VI,1
40019198,10000003,20000043,30000305,G96R-F VII,2
40019200,10000003,20000043,30000305,G96R-F VIII,2
40019204,10000003,20000043,30000305,G96R-F IX,4
40019236,10000003,20000043,30000306,Y-ZXIO I,1
40019238,10000003,20000043,30000306,Y-ZXIO II,4
40019243,10000003,20000043,30000306,Y-ZXIO III,1
40019247,10000003,20000043,30000306,Y-ZXIO IV,4
40019251,10000003,20000043,30000306,Y-ZXIO V,4
40019272,10000003,20000043,30000306,Y-ZXIO VI,4
40019294,10000003,20000043,30000306,Y-ZXIO VII,6
40019301,10000003,20000044,30000307,B-E3KQ I,2
40019302,10000003,20000044,30000307,B-E3KQ II,5
40019303,10000003,20000044,30000307,B-E3KQ III,2
40019305,10000003,20000044,30000307,B-E3KQ IV,5
40019308,10000003,20000044,30000307,B-E3KQ V,4
40019327,10000003,20000044,30000307,B-E3KQ VI,4
40019346,10000003,20000044,30000307,B-E3KQ VII,4
40019370,10000003,20000044,30000307,B-E3KQ VIII,6
40019376,10000003,20000044,30000307,B-E3KQ IX,4
40019379,10000003,20000044,30000307,B-E3KQ X,2
40019383,10000003,20000044,30000308,Y5J-EU I,8
40019384,10000003,20000044,30000308,Y5J-EU II,2
40019386,10000003,20000044,30000308,Y5J-EU III,2
40019388,10000003,20000044,30000308,Y5J-EU IV,1
40019391,10000003,20000044,30000308,Y5J-EU V,1
40019393,10000003,20000044,30000308,Y5J-EU VI,2
40019396,10000003,20000044,30000308,Y5J-EU VII,2
40019400,10000003,20000044,30000308,Y5J-EU VIII,2
40019405,10000003,20000044,30000309,O-LR1H I,2
40019407,10000003,20000044,30000309,O-LR1H II,2
40019409,10000003,20000044,30000309,O-LR1H III,2
40019411,10000003,20000044,30000309,O-LR1H IV,2
40019414,10000003,20000044,30000309,O-LR1H V,1
40019416,10000003,20000044,30000309,O-LR1H VI,2
40019418,10000003,20000044,30000309,O-LR1H VII,1
40019421,10000003,20000044,30000309,O-LR1H VIII,1
40019424,10000003,20000044,30000309,O-LR1H IX,4
40019448,10000003,20000044,30000309,O-LR1H X,3
40019454,10000003,20000044,30000310,G5ED-Y I,2
40019456,10000003,20000044,30000310,G5ED-Y II,2
40019458,10000003,20000044,30000310,G5ED-Y III,2
40019459,10000003,20000044,30000310,G5ED-Y IV,4
40019465,10000003,20000044,30000310,G5ED-Y V,1
40019470,10000003,20000044,30000310,G5ED-Y VI,4
40019489,10000003,20000044,30000310,G5ED-Y VII,3
40019493,10000003,20000044,30000310,G5ED-Y VIII,6
40019527,10000003,20000044,30000311,BR-6XP I,5
40019528,10000003,20000044,30000311,BR-6XP II,2
40019530,10000003,20000044,30000311,BR-6XP III,5
40019532,10000003,20000044,30000311,BR-6XP IV,1
40019535,10000003,20000044,30000311,BR-6XP V,4
40019548,10000003,20000044,30000311,BR-6XP VI,4
40019557,10000003,20000044,30000311,BR-6XP VII,4
40019568,10000003,20000044,30000311,BR-6XP VIII,4
40019605,10000003,20000044,30000311,BR-6XP IX,2
40019610,10000003,20000044,30000312,8-TFDX I,2
40019611,10000003,20000044,30000312,8-TFDX II,2
40019614,10000003,20000044,30000312,8-TFDX III,7
40019618,10000003,20000044,30000312,8-TFDX IV,4
40019626,10000003,20000044,30000312,8-TFDX V,4
40019633,10000003,20000044,30000313,UL-4ZW I,2
40019634,10000003,20000044,30000313,UL-4ZW II,2
40019636,10000003,20000044,30000313,UL-4ZW III,2
40019639,10000003,20000044,30000313,UL-4ZW IV,2
40019640,10000003,20000044,30000313,UL-4ZW V,7
40019644,10000003,20000044,30000313,UL-4ZW VI,4
40019650,10000003,20000044,30000313,UL-4ZW VII,4
40019657,10000003,20000044,30000313,UL-4ZW VIII,1
40019660,10000003,20000044,30000313,UL-4ZW IX,2
40019662,10000003,20000045,30000314,A-QRQT I,5
40019664,10000003,20000045,30000314,A-QRQT II,2
40019665,10000003,20000045,30000314,A-QRQT III,1
40019667,10000003,20000045,30000314,A-QRQT IV,4
40019678,10000003,20000045,30000314,A-QRQT V,2
40019681,10000003,20000045,30000314,A-QRQT VI,4
40019688,10000003,20000045,30000314,A-QRQT VII,4
